source,source_iso3,recipient,recipient_iso3,year,category,value_usd
Australia,AUS,Indonesia,IDN,2017,Ignore,126012
Australia,AUS,Indonesia,IDN,2018,Ignore,437974
Australia,AUS,Indonesia,IDN,2019,Enrichment,94478
Australia,AUS,Indonesia,IDN,2019,Fuel fabrication,3864
Australia,AUS,Indonesia,IDN,2019,Ignore,124992
Australia,AUS,Indonesia,IDN,2020,Ignore,157250
Australia,AUS,Indonesia,IDN,2020,Power Plant,2786
Australia,AUS,Indonesia,IDN,2021,Fuel fabrication,2148
Australia,AUS,Indonesia,IDN,2021,Ignore,178034
Australia,AUS,Indonesia,IDN,2021,Power Plant,984
Australia,AUS,Iran,IRN,2016,Ignore,100
Australia,AUS,Iran,IRN,2017,Ignore,121836
Australia,AUS,Iran,IRN,2018,Ignore,217188
Australia,AUS,Iraq,IRQ,2016,Ignore,39753
Australia,AUS,Iraq,IRQ,2017,Ignore,312345
Australia,AUS,Iraq,IRQ,2018,Ignore,356939
Australia,AUS,Iraq,IRQ,2019,Ignore,135049
Australia,AUS,Iraq,IRQ,2020,Ignore,909570
Australia,AUS,Iraq,IRQ,2021,Ignore,77429
Australia,AUS,Ireland,IRL,2016,Ignore,109283
Australia,AUS,Ireland,IRL,2017,Fuel fabrication,165
Australia,AUS,Ireland,IRL,2017,Ignore,222455
Australia,AUS,Ireland,IRL,2018,Fuel fabrication,516
Australia,AUS,Ireland,IRL,2018,Ignore,246659
Australia,AUS,Ireland,IRL,2019,Ignore,247890
Australia,AUS,Ireland,IRL,2021,Ignore,715
Australia,AUS,Ireland,IRL,2021,Power Plant,81089
Australia,AUS,Israel,ISR,2016,Ignore,42801
Australia,AUS,Israel,ISR,2017,Ignore,30039
Australia,AUS,Israel,ISR,2018,Ignore,58000
Australia,AUS,Israel,ISR,2018,Power Plant,152000
Australia,AUS,Israel,ISR,2019,Ignore,82908
Australia,AUS,Israel,ISR,2019,Power Plant,1006000
Australia,AUS,Israel,ISR,2021,Ignore,1000
Australia,AUS,Italy,ITA,2018,Enrichment,545614
Australia,AUS,Italy,ITA,2019,Ignore,6301
Australia,AUS,Jamaica,JAM,2016,Ignore,68386
Australia,AUS,Jamaica,JAM,2021,Ignore,57333
Australia,AUS,Japan,JPN,2016,Enrichment,28543
Australia,AUS,Japan,JPN,2016,Ignore,5291709
Australia,AUS,Japan,JPN,2016,Power Plant,221244
Australia,AUS,Japan,JPN,2017,Enrichment,36168
Australia,AUS,Japan,JPN,2017,Ignore,11304558
Australia,AUS,Japan,JPN,2017,Power Plant,443197
Australia,AUS,Japan,JPN,2018,Enrichment,33675
Australia,AUS,Japan,JPN,2018,Ignore,10801051
Australia,AUS,Japan,JPN,2018,Power Plant,832594
Australia,AUS,Japan,JPN,2019,Enrichment,14574
Australia,AUS,Japan,JPN,2019,Ignore,4050241
Australia,AUS,Japan,JPN,2019,Power Plant,786144
Australia,AUS,Japan,JPN,2020,Ignore,164135
Australia,AUS,Japan,JPN,2020,Power Plant,270975
Australia,AUS,Japan,JPN,2021,Enrichment,20109
Australia,AUS,Japan,JPN,2021,Ignore,227581
Australia,AUS,Japan,JPN,2021,Power Plant,407464
Australia,AUS,Jordan,JOR,2017,Ignore,129185
Australia,AUS,Kazakhstan,KAZ,2018,Ignore,29159
Australia,AUS,Kazakhstan,KAZ,2019,Ignore,26397
Australia,AUS,Kazakhstan,KAZ,2020,Ignore,21228
Australia,AUS,Kenya,KEN,2017,Ignore,38621
Australia,AUS,Kenya,KEN,2020,Ignore,28793
Australia,AUS,Kiribati,KIR,2018,Power Plant,3036
Australia,AUS,Kiribati,KIR,2020,Fuel fabrication,518
Australia,AUS,Lao People's Dem. Rep.,LAO,2017,Enrichment,23894
Australia,AUS,Lao People's Dem. Rep.,LAO,2017,Fuel fabrication,22902
Australia,AUS,Lao People's Dem. Rep.,LAO,2018,Ignore,21074
Australia,AUS,Lao People's Dem. Rep.,LAO,2019,Ignore,9346
Australia,AUS,Lao People's Dem. Rep.,LAO,2020,Ignore,98335
Australia,AUS,Lao People's Dem. Rep.,LAO,2021,Ignore,49276
Australia,AUS,Latvia,LVA,2017,Power Plant,2522
Australia,AUS,Lithuania,LTU,2017,Ignore,145608
Australia,AUS,Madagascar,MDG,2016,Ignore,9274
Australia,AUS,Madagascar,MDG,2017,Fuel fabrication,239
Australia,AUS,Madagascar,MDG,2017,Ignore,302917
Australia,AUS,Madagascar,MDG,2018,Ignore,11781
Australia,AUS,Malaysia,MYS,2016,Fuel fabrication,184056
Australia,AUS,Malaysia,MYS,2016,Ignore,49872
Australia,AUS,Malaysia,MYS,2016,Mining,81347
Australia,AUS,Malaysia,MYS,2017,Fuel fabrication,1815
Australia,AUS,Malaysia,MYS,2017,Ignore,126203
Australia,AUS,Malaysia,MYS,2017,Mining,159904
Australia,AUS,Malaysia,MYS,2017,Power Plant,1038867
Australia,AUS,Malaysia,MYS,2018,Fuel fabrication,4546
Australia,AUS,Malaysia,MYS,2018,Ignore,116907
Australia,AUS,Malaysia,MYS,2018,Mining,274507
Australia,AUS,Malaysia,MYS,2018,Power Plant,196020
Australia,AUS,Malaysia,MYS,2019,Ignore,109339
Australia,AUS,Malaysia,MYS,2019,Mining,119490
Australia,AUS,Malaysia,MYS,2019,Power Plant,281470
Australia,AUS,Malaysia,MYS,2020,Fuel fabrication,63757
Australia,AUS,Malaysia,MYS,2020,Ignore,548743
Australia,AUS,Malaysia,MYS,2020,Mining,17814
Australia,AUS,Malaysia,MYS,2020,Power Plant,445379
Australia,AUS,Malaysia,MYS,2021,Fuel fabrication,3305
Australia,AUS,Malaysia,MYS,2021,Ignore,65867
Australia,AUS,Malaysia,MYS,2021,Mining,52704
Australia,AUS,Malaysia,MYS,2021,Power Plant,226640
Australia,AUS,Maldives,MDV,2017,Ignore,1415
Australia,AUS,Mauritania,MRT,2017,Enrichment,366
Australia,AUS,Mexico,MEX,2016,Power Plant,206524
Australia,AUS,Mexico,MEX,2017,Ignore,323342
Australia,AUS,Mexico,MEX,2020,Ignore,94894
Australia,AUS,Mexico,MEX,2020,Power Plant,159806
Australia,AUS,Mexico,MEX,2021,Fuel fabrication,24377
Australia,AUS,Mexico,MEX,2021,Ignore,83777
Australia,AUS,Mongolia,MNG,2018,Ignore,205843
Australia,AUS,Mongolia,MNG,2020,Power Plant,307
Australia,AUS,Mongolia,MNG,2021,Ignore,27225
Australia,AUS,Morocco,MAR,2021,Power Plant,1549
Australia,AUS,Mozambique,MOZ,2020,Enrichment,371760
Australia,AUS,Myanmar,MMR,2016,Ignore,45248
Australia,AUS,Myanmar,MMR,2017,Ignore,120782
Australia,AUS,Myanmar,MMR,2018,Ignore,64698
Australia,AUS,Myanmar,MMR,2019,Ignore,11246
Australia,AUS,Netherlands,NLD,2016,Ignore,17206
Australia,AUS,Netherlands,NLD,2016,Power Plant,1044963
Australia,AUS,Netherlands,NLD,2017,Ignore,176512
Australia,AUS,Netherlands,NLD,2017,Power Plant,3522420
Australia,AUS,Netherlands,NLD,2018,Enrichment,36390
Australia,AUS,Netherlands,NLD,2018,Ignore,26677
Australia,AUS,Netherlands,NLD,2018,Power Plant,10913712
Australia,AUS,Netherlands,NLD,2019,Enrichment,56441
Australia,AUS,Netherlands,NLD,2019,Ignore,50855
Australia,AUS,Netherlands,NLD,2019,Power Plant,4406380
Australia,AUS,Netherlands,NLD,2020,Enrichment,87760
Australia,AUS,Netherlands,NLD,2020,Ignore,104305
Australia,AUS,Netherlands,NLD,2020,Power Plant,11057795
Australia,AUS,Netherlands,NLD,2021,Enrichment,48452
Australia,AUS,Netherlands,NLD,2021,Fuel fabrication,421
Australia,AUS,Netherlands,NLD,2021,Ignore,35278
Australia,AUS,Netherlands,NLD,2021,Power Plant,5404998
Australia,AUS,New Caledonia,NCL,2016,Enrichment,36529
Australia,AUS,New Caledonia,NCL,2017,Enrichment,3450
Australia,AUS,New Caledonia,NCL,2017,Fuel fabrication,6798
Australia,AUS,New Caledonia,NCL,2017,Ignore,8576
Australia,AUS,New Caledonia,NCL,2018,Fuel fabrication,20561
Australia,AUS,New Caledonia,NCL,2019,Fuel fabrication,3982
Australia,AUS,New Zealand,NZL,2016,Fuel fabrication,6235
Australia,AUS,New Zealand,NZL,2016,Ignore,600479
Australia,AUS,New Zealand,NZL,2016,Power Plant,133337
Australia,AUS,New Zealand,NZL,2017,Enrichment,248061
Australia,AUS,New Zealand,NZL,2017,Fuel fabrication,7402
Australia,AUS,New Zealand,NZL,2017,Ignore,1302306
Australia,AUS,New Zealand,NZL,2017,Power Plant,221571
Australia,AUS,New Zealand,NZL,2018,Enrichment,21195
Australia,AUS,New Zealand,NZL,2018,Fuel fabrication,19950
Australia,AUS,New Zealand,NZL,2018,Ignore,931926
Australia,AUS,New Zealand,NZL,2018,Power Plant,131600
Australia,AUS,New Zealand,NZL,2019,Enrichment,182692
Australia,AUS,New Zealand,NZL,2019,Fuel fabrication,84866
Australia,AUS,New Zealand,NZL,2019,Ignore,835206
Australia,AUS,New Zealand,NZL,2019,Power Plant,124091
Australia,AUS,New Zealand,NZL,2020,Enrichment,3470
Australia,AUS,New Zealand,NZL,2020,Ignore,1472404
Australia,AUS,New Zealand,NZL,2020,Power Plant,55525
Australia,AUS,New Zealand,NZL,2021,Enrichment,3606
Australia,AUS,New Zealand,NZL,2021,Fuel fabrication,112750
Australia,AUS,New Zealand,NZL,2021,Ignore,1099404
Australia,AUS,New Zealand,NZL,2021,Power Plant,18653
Australia,AUS,Niger,NER,2021,Ignore,18629
Australia,AUS,Nigeria,NGA,2016,Enrichment,1632
Australia,AUS,Nigeria,NGA,2016,Ignore,3157
Australia,AUS,Nigeria,NGA,2018,Ignore,6622
Australia,AUS,Norway,NOR,2016,Ignore,1537
Australia,AUS,Norway,NOR,2017,Ignore,4294
Australia,AUS,Norway,NOR,2021,Ignore,442
Australia,AUS,Oman,OMN,2018,Ignore,90195
Australia,AUS,Oman,OMN,2020,Fuel fabrication,1979
Australia,AUS,Pakistan,PAK,2016,Fuel fabrication,3886
Australia,AUS,Pakistan,PAK,2016,Ignore,39764
Australia,AUS,Pakistan,PAK,2018,Fuel fabrication,14870
Australia,AUS,Pakistan,PAK,2019,Fuel fabrication,6903
Australia,AUS,Pakistan,PAK,2019,Ignore,100885
Australia,AUS,Pakistan,PAK,2020,Enrichment,15270
Australia,AUS,Pakistan,PAK,2020,Ignore,128388
Australia,AUS,Pakistan,PAK,2021,Enrichment,20658
Australia,AUS,Panama,PAN,2019,Ignore,131383
Australia,AUS,Panama,PAN,2021,Ignore,26811
Australia,AUS,Papua New Guinea,PNG,2016,Fuel fabrication,9267
Australia,AUS,Papua New Guinea,PNG,2016,Ignore,150435
Australia,AUS,Papua New Guinea,PNG,2017,Fuel fabrication,17620
Australia,AUS,Papua New Guinea,PNG,2017,Ignore,193363
Australia,AUS,Papua New Guinea,PNG,2018,Enrichment,452
Australia,AUS,Papua New Guinea,PNG,2018,Ignore,265598
Australia,AUS,Papua New Guinea,PNG,2019,Enrichment,126617
Australia,AUS,Papua New Guinea,PNG,2019,Ignore,116189
Australia,AUS,Papua New Guinea,PNG,2020,Enrichment,60754
Australia,AUS,Papua New Guinea,PNG,2020,Ignore,79086
Australia,AUS,Papua New Guinea,PNG,2021,Enrichment,95834
Australia,AUS,Papua New Guinea,PNG,2021,Fuel fabrication,7843
Australia,AUS,Papua New Guinea,PNG,2021,Ignore,86262
Australia,AUS,Peru,PER,2016,Ignore,112206
Australia,AUS,Peru,PER,2017,Power Plant,157
Australia,AUS,Peru,PER,2018,Enrichment,30731
Australia,AUS,Peru,PER,2018,Ignore,5477
Australia,AUS,Peru,PER,2019,Ignore,213217
Australia,AUS,Peru,PER,2020,Ignore,23218
Australia,AUS,Peru,PER,2021,Fuel fabrication,38881
Australia,AUS,Peru,PER,2021,Ignore,197707
Australia,AUS,Peru,PER,2021,Power Plant,48364
Australia,AUS,Philippines,PHL,2016,Enrichment,84657
Australia,AUS,Philippines,PHL,2017,Enrichment,43847
Australia,AUS,Philippines,PHL,2017,Ignore,284381
Australia,AUS,Philippines,PHL,2018,Ignore,567291
Australia,AUS,Philippines,PHL,2020,Ignore,204114
Australia,AUS,Philippines,PHL,2020,Power Plant,2029
Australia,AUS,Philippines,PHL,2021,Ignore,120890
Australia,AUS,Poland,POL,2016,Ignore,13726
Australia,AUS,Poland,POL,2019,Ignore,36607
Australia,AUS,Poland,POL,2021,Power Plant,74723
Australia,AUS,Portugal,PRT,2021,Ignore,46107
Australia,AUS,Rep. of Korea,KOR,2016,Enrichment,15901103
Australia,AUS,Rep. of Korea,KOR,2016,Ignore,103426
Australia,AUS,Rep. of Korea,KOR,2016,Mining,14183672
Australia,AUS,Rep. of Korea,KOR,2016,Power Plant,1038554
Australia,AUS,Rep. of Korea,KOR,2017,Enrichment,105551318
Australia,AUS,Rep. of Korea,KOR,2017,Fuel fabrication,11210
Australia,AUS,Rep. of Korea,KOR,2017,Ignore,365077
Australia,AUS,Rep. of Korea,KOR,2017,Mining,73254934
Australia,AUS,Rep. of Korea,KOR,2017,Power Plant,3225816
Australia,AUS,Rep. of Korea,KOR,2018,Enrichment,148589205
Australia,AUS,Rep. of Korea,KOR,2018,Fuel fabrication,58608
Australia,AUS,Rep. of Korea,KOR,2018,Ignore,516457
Australia,AUS,Rep. of Korea,KOR,2018,Power Plant,55283934
Australia,AUS,Rep. of Korea,KOR,2019,Enrichment,208515118
Australia,AUS,Rep. of Korea,KOR,2019,Ignore,225557
Australia,AUS,Rep. of Korea,KOR,2019,Power Plant,166377048
Australia,AUS,Rep. of Korea,KOR,2020,Enrichment,18388
Australia,AUS,Rep. of Korea,KOR,2020,Fuel fabrication,9529
Australia,AUS,Rep. of Korea,KOR,2020,Ignore,271772
Australia,AUS,Rep. of Korea,KOR,2020,Mining,24257728
Australia,AUS,Rep. of Korea,KOR,2020,Power Plant,172329872
Australia,AUS,Rep. of Korea,KOR,2021,Ignore,67875
Australia,AUS,Rep. of Korea,KOR,2021,Mining,381
Australia,AUS,Rep. of Korea,KOR,2021,Power Plant,179801131
Australia,AUS,Romania,ROM,2017,Ignore,303753
Australia,AUS,Romania,ROM,2019,Fuel fabrication,4895
Australia,AUS,Romania,ROM,2019,Mining,2
Australia,AUS,Russian Federation,RUS,2016,Ignore,7745
Australia,AUS,Russian Federation,RUS,2016,Power Plant,14201
Australia,AUS,Russian Federation,RUS,2017,Ignore,3823
Australia,AUS,Russian Federation,RUS,2017,Power Plant,275675
Australia,AUS,Russian Federation,RUS,2018,Ignore,27913
Australia,AUS,Russian Federation,RUS,2018,Power Plant,249774
Australia,AUS,Russian Federation,RUS,2019,Fuel fabrication,12285
Australia,AUS,Russian Federation,RUS,2019,Ignore,8451
Australia,AUS,Russian Federation,RUS,2019,Power Plant,457997
Australia,AUS,Russian Federation,RUS,2020,Ignore,20116
Australia,AUS,Russian Federation,RUS,2020,Power Plant,48537
Australia,AUS,Russian Federation,RUS,2021,Fuel fabrication,19034
Australia,AUS,Russian Federation,RUS,2021,Ignore,38735
Australia,AUS,Rwanda,RWA,2018,Ignore,90674
Australia,AUS,Saint Helena,SHN,2019,Enrichment,243927
Australia,AUS,Samoa,WSM,2016,Fuel fabrication,1535
Australia,AUS,Samoa,WSM,2017,Fuel fabrication,6901
Australia,AUS,Samoa,WSM,2017,Ignore,15336
Australia,AUS,Samoa,WSM,2019,Ignore,508
Australia,AUS,Samoa,WSM,2021,Ignore,4695
Australia,AUS,Saudi Arabia,SAU,2016,Ignore,39902
Australia,AUS,Saudi Arabia,SAU,2017,Ignore,167424
Australia,AUS,Saudi Arabia,SAU,2018,Ignore,4725
Australia,AUS,Saudi Arabia,SAU,2019,Fuel fabrication,298670
Australia,AUS,Saudi Arabia,SAU,2019,Ignore,90945
Australia,AUS,Saudi Arabia,SAU,2020,Fuel fabrication,97625
Australia,AUS,Saudi Arabia,SAU,2020,Ignore,145397
Australia,AUS,Saudi Arabia,SAU,2021,Fuel fabrication,24959
Australia,AUS,Saudi Arabia,SAU,2021,Ignore,49101
Australia,AUS,Senegal,SEN,2017,Ignore,32205
Australia,AUS,Senegal,SEN,2017,Mining,1551
Australia,AUS,Senegal,SEN,2019,Ignore,170179
Australia,AUS,Senegal,SEN,2020,Ignore,74421
Australia,AUS,Senegal,SEN,2021,Ignore,1296
Australia,AUS,Serbia,SRB,2020,Ignore,154467
Australia,AUS,Singapore,SGP,2016,Fuel fabrication,4038
Australia,AUS,Singapore,SGP,2016,Ignore,193999
Australia,AUS,Singapore,SGP,2017,Fuel fabrication,19031
Australia,AUS,Singapore,SGP,2017,Ignore,29475
Australia,AUS,Singapore,SGP,2018,Ignore,28075
Australia,AUS,Singapore,SGP,2019,Ignore,26128
Australia,AUS,Singapore,SGP,2019,Power Plant,507
Australia,AUS,Singapore,SGP,2020,Ignore,348620
Australia,AUS,Singapore,SGP,2021,Enrichment,1339
Australia,AUS,Singapore,SGP,2021,Ignore,147712
Australia,AUS,Singapore,SGP,2021,Power Plant,11433
Australia,AUS,Slovakia,SVK,2016,Ignore,93632
Australia,AUS,Slovakia,SVK,2018,Ignore,177490
Australia,AUS,Solomon Isds,SLB,2016,Fuel fabrication,1930
Australia,AUS,Solomon Isds,SLB,2016,Ignore,287
Australia,AUS,Solomon Isds,SLB,2016,Power Plant,829
Australia,AUS,Solomon Isds,SLB,2017,Fuel fabrication,6524
Australia,AUS,Solomon Isds,SLB,2017,Power Plant,2037
Australia,AUS,Solomon Isds,SLB,2017,Spent Fuel / HLW,125
Australia,AUS,Solomon Isds,SLB,2018,Enrichment,37418
Australia,AUS,Solomon Isds,SLB,2018,Fuel fabrication,393
Australia,AUS,Solomon Isds,SLB,2019,Enrichment,11580
Australia,AUS,South Africa,ZAF,2016,Enrichment,6162
Australia,AUS,South Africa,ZAF,2016,Fuel fabrication,511
Australia,AUS,South Africa,ZAF,2016,Ignore,762829
Australia,AUS,South Africa,ZAF,2017,Enrichment,12904
Australia,AUS,South Africa,ZAF,2017,Fuel fabrication,337
Australia,AUS,South Africa,ZAF,2017,Ignore,3295406
Australia,AUS,South Africa,ZAF,2018,Enrichment,18084
Australia,AUS,South Africa,ZAF,2018,Ignore,1973923
Australia,AUS,South Africa,ZAF,2019,Enrichment,14260
Australia,AUS,South Africa,ZAF,2019,Ignore,1398089
Australia,AUS,South Africa,ZAF,2019,Power Plant,1487
Australia,AUS,South Africa,ZAF,2020,Enrichment,5677
Australia,AUS,South Africa,ZAF,2020,Ignore,2591798
Australia,AUS,South Africa,ZAF,2021,Enrichment,11925
Australia,AUS,South Africa,ZAF,2021,Ignore,1026004
Australia,AUS,Spain,ESP,2016,Ignore,1155
Australia,AUS,Spain,ESP,2017,Ignore,573
Australia,AUS,Spain,ESP,2017,Power Plant,44651
Australia,AUS,Spain,ESP,2018,Ignore,558
Australia,AUS,Spain,ESP,2018,Power Plant,163084
Australia,AUS,Spain,ESP,2019,Ignore,110973
Australia,AUS,Spain,ESP,2019,Power Plant,212005
Australia,AUS,Spain,ESP,2020,Power Plant,334913
Australia,AUS,Spain,ESP,2021,Power Plant,50116
Australia,AUS,Sri Lanka,LKA,2019,Ignore,89483
Australia,AUS,Sri Lanka,LKA,2020,Enrichment,25
Australia,AUS,Sri Lanka,LKA,2021,Power Plant,41
Australia,AUS,Sudan,SDN,2016,Ignore,38574
Australia,AUS,Sweden,SWE,2016,Ignore,6422
Australia,AUS,Sweden,SWE,2020,Ignore,36999
Australia,AUS,Sweden,SWE,2021,Ignore,60416
Australia,AUS,Sweden,SWE,2021,Power Plant,490522
Australia,AUS,Switzerland,CHE,2017,Fuel fabrication,12613
Australia,AUS,Switzerland,CHE,2017,Ignore,8259
Australia,AUS,Switzerland,CHE,2019,Fuel fabrication,458
Australia,AUS,"Taiwan, China",TWN,2016,Enrichment,11353
Australia,AUS,"Taiwan, China",TWN,2016,Ignore,1875670
Australia,AUS,"Taiwan, China",TWN,2017,Ignore,5040869
Australia,AUS,"Taiwan, China",TWN,2017,Power Plant,932242
Australia,AUS,"Taiwan, China",TWN,2018,Ignore,3756905
Australia,AUS,"Taiwan, China",TWN,2018,Power Plant,17892322
Australia,AUS,"Taiwan, China",TWN,2019,Ignore,2974356
Australia,AUS,"Taiwan, China",TWN,2019,Power Plant,18173799
Australia,AUS,"Taiwan, China",TWN,2020,Ignore,1700766
Australia,AUS,"Taiwan, China",TWN,2021,Ignore,1159357
Australia,AUS,Thailand,THA,2016,Fuel fabrication,2939
Australia,AUS,Thailand,THA,2016,Ignore,535072
Australia,AUS,Thailand,THA,2016,Mining,1043914
Australia,AUS,Thailand,THA,2017,Ignore,898060
Australia,AUS,Thailand,THA,2017,Mining,4298105
Australia,AUS,Thailand,THA,2018,Enrichment,23165
Australia,AUS,Thailand,THA,2018,Fuel fabrication,29933
Australia,AUS,Thailand,THA,2018,Ignore,400323
Australia,AUS,Thailand,THA,2019,Enrichment,16404
Australia,AUS,Thailand,THA,2019,Fuel fabrication,19484
Australia,AUS,Thailand,THA,2019,Ignore,93406
Australia,AUS,Thailand,THA,2021,Ignore,63068
Australia,AUS,Thailand,THA,2021,Power Plant,11786
Australia,AUS,Timor-Leste,TLS,2017,Ignore,15336
Australia,AUS,Timor-Leste,TLS,2018,Ignore,9829
Australia,AUS,Timor-Leste,TLS,2019,Ignore,6255
Australia,AUS,Timor-Leste,TLS,2020,Ignore,25531
Australia,AUS,Timor-Leste,TLS,2021,Ignore,201
Australia,AUS,Togo,TGO,2017,Ignore,96637
Australia,AUS,Trinidad and Tobago,TTO,2021,Enrichment,67665
Australia,AUS,Tunisia,TUN,2018,Ignore,786
Australia,AUS,Turkey,TUR,2016,Enrichment,214
Australia,AUS,Turkey,TUR,2016,Ignore,160881
Australia,AUS,Turkey,TUR,2017,Ignore,257908
Australia,AUS,Turkey,TUR,2018,Ignore,1106875
Australia,AUS,Turkey,TUR,2018,Power Plant,218422
Australia,AUS,Turkey,TUR,2019,Ignore,822530
Australia,AUS,Turkey,TUR,2019,Power Plant,28642
Australia,AUS,Turkey,TUR,2020,Fuel fabrication,7050
Australia,AUS,Turkey,TUR,2020,Ignore,818806
Australia,AUS,Turkey,TUR,2021,Fuel fabrication,7614
Australia,AUS,Turkey,TUR,2021,Ignore,274934
Australia,AUS,Turkey,TUR,2021,Power Plant,178795
Australia,AUS,USA,USA,2016,Enrichment,649303
Australia,AUS,USA,USA,2016,Fuel fabrication,295429
Australia,AUS,USA,USA,2016,Ignore,10766744
Australia,AUS,USA,USA,2016,Mining,224055915
Australia,AUS,USA,USA,2016,Power Plant,4438398
Australia,AUS,USA,USA,2017,Enrichment,152902
Australia,AUS,USA,USA,2017,Fuel fabrication,287218
Australia,AUS,USA,USA,2017,Ignore,34852365
Australia,AUS,USA,USA,2017,Mining,259491010
Australia,AUS,USA,USA,2017,Power Plant,7421597
Australia,AUS,USA,USA,2018,Enrichment,30772
Australia,AUS,USA,USA,2018,Fuel fabrication,130805
Australia,AUS,USA,USA,2018,Ignore,46618740
Australia,AUS,USA,USA,2018,Mining,129268220
Australia,AUS,USA,USA,2018,Power Plant,10297366
Australia,AUS,USA,USA,2019,Fuel fabrication,334841
Australia,AUS,USA,USA,2019,Ignore,17126199
Australia,AUS,USA,USA,2019,Mining,106563866
Australia,AUS,USA,USA,2019,Power Plant,9485388
Australia,AUS,USA,USA,2020,Enrichment,4946
Australia,AUS,USA,USA,2020,Fuel fabrication,35051
Australia,AUS,USA,USA,2020,Ignore,6531763
Australia,AUS,USA,USA,2020,Mining,51891918
Australia,AUS,USA,USA,2020,Power Plant,7885270
Australia,AUS,USA,USA,2021,Enrichment,2112
Australia,AUS,USA,USA,2021,Fuel fabrication,13587
Australia,AUS,USA,USA,2021,Ignore,9585864
Australia,AUS,USA,USA,2021,Mining,42086869
Australia,AUS,USA,USA,2021,Power Plant,4357092
Australia,AUS,Uganda,UGA,2018,Fuel fabrication,16866
Australia,AUS,Ukraine,UKR,2019,Ignore,990
Australia,AUS,Ukraine,UKR,2019,Power Plant,16112
Australia,AUS,Ukraine,UKR,2020,Power Plant,110008
Australia,AUS,Ukraine,UKR,2021,Power Plant,162583
Australia,AUS,United Arab Emirates,ARE,2016,Enrichment,2542
Australia,AUS,United Arab Emirates,ARE,2016,Ignore,39157
Australia,AUS,United Arab Emirates,ARE,2017,Ignore,161393
Australia,AUS,United Arab Emirates,ARE,2019,Ignore,118
Australia,AUS,United Arab Emirates,ARE,2020,Fuel fabrication,150489
Australia,AUS,United Arab Emirates,ARE,2020,Power Plant,18310
Australia,AUS,United Arab Emirates,ARE,2021,Power Plant,47973
Australia,AUS,United Kingdom,GBR,2016,Enrichment,17008
Australia,AUS,United Kingdom,GBR,2016,Ignore,23088
Australia,AUS,United Kingdom,GBR,2016,Power Plant,3831546
Australia,AUS,United Kingdom,GBR,2017,Ignore,2229
Australia,AUS,United Kingdom,GBR,2017,Power Plant,13685977
Australia,AUS,United Kingdom,GBR,2018,Fuel fabrication,17852
Australia,AUS,United Kingdom,GBR,2018,Ignore,2362
Australia,AUS,United Kingdom,GBR,2018,Power Plant,15122872
Australia,AUS,United Kingdom,GBR,2019,Fuel fabrication,729589
Australia,AUS,United Kingdom,GBR,2019,Ignore,6946
Australia,AUS,United Kingdom,GBR,2019,Power Plant,9270330
Australia,AUS,United Kingdom,GBR,2020,Enrichment,25787
Australia,AUS,United Kingdom,GBR,2020,Power Plant,2718171
Australia,AUS,United Kingdom,GBR,2021,Enrichment,9667
Australia,AUS,United Kingdom,GBR,2021,Ignore,4427
Australia,AUS,United Rep. of Tanzania,TZA,2018,Fuel fabrication,31188
Australia,AUS,Uruguay,URY,2016,Ignore,136620
Australia,AUS,Uruguay,URY,2018,Ignore,273351
Australia,AUS,Vanuatu,VUT,2018,Ignore,40567
Australia,AUS,Viet Nam,VNM,2016,Enrichment,6643
Australia,AUS,Viet Nam,VNM,2016,Fuel fabrication,25850
Australia,AUS,Viet Nam,VNM,2016,Ignore,145060
Australia,AUS,Viet Nam,VNM,2016,Power Plant,114522
Australia,AUS,Viet Nam,VNM,2017,Ignore,702161
Australia,AUS,Viet Nam,VNM,2018,Enrichment,70154
Australia,AUS,Viet Nam,VNM,2018,Fuel fabrication,128800
Australia,AUS,Viet Nam,VNM,2018,Ignore,661802
Australia,AUS,Viet Nam,VNM,2019,Fuel fabrication,140800
Australia,AUS,Viet Nam,VNM,2019,Ignore,288398
Australia,AUS,Viet Nam,VNM,2020,Enrichment,35054
Australia,AUS,Viet Nam,VNM,2020,Fuel fabrication,170640
Australia,AUS,Viet Nam,VNM,2020,Ignore,68930
Australia,AUS,Viet Nam,VNM,2021,Enrichment,15775
Australia,AUS,Viet Nam,VNM,2021,Fuel fabrication,34608
Australia,AUS,Viet Nam,VNM,2021,Ignore,96055
Australia,AUS,Zambia,ZMB,2017,Ignore,23653
Australia,AUS,Zambia,ZMB,2018,Ignore,210260
Australia,AUS,Zambia,ZMB,2019,Enrichment,535637
Australia,AUS,Zambia,ZMB,2020,Enrichment,29350
Australia,AUS,Zambia,ZMB,2021,Ignore,15525
Australia,AUS,Zimbabwe,ZWE,2018,Ignore,89739
Australia,AUS,Zimbabwe,ZWE,2021,Ignore,77404
Austria,AUT,Algeria,DZA,2017,Ignore,475
Austria,AUT,Algeria,DZA,2021,Ignore,3187
Austria,AUT,Angola,AGO,2021,Ignore,1511
