source,source_iso3,recipient,recipient_iso3,category,sum_value_usd
Philippines,PHL,Singapore,SGP,Ignore,9119
Philippines,PHL,Singapore,SGP,Power Plant,204
Philippines,PHL,South Africa,ZAF,Enrichment,6180
Philippines,PHL,Switzerland,CHE,Fuel fabrication,34
Philippines,PHL,Switzerland,CHE,Ignore,1817
Philippines,PHL,Syria,SYR,Ignore,188
Philippines,PHL,"Taiwan, China",TWN,Fuel fabrication,2317
Philippines,PHL,"Taiwan, China",TWN,Ignore,18000
Philippines,PHL,"Taiwan, China",TWN,Power Plant,600
Philippines,PHL,Thailand,THA,Ignore,253805
Philippines,PHL,Thailand,THA,Power Plant,1834
Philippines,PHL,USA,USA,Fuel fabrication,2601
Philippines,PHL,USA,USA,Ignore,119975
Philippines,PHL,USA,USA,Mining,5600
Philippines,PHL,Viet Nam,VNM,Ignore,8667
Philippines,PHL,Viet Nam,VNM,Power Plant,13690
Poland,POL,Albania,ALB,Ignore,412378
Poland,POL,Algeria,DZA,Ignore,1989454
Poland,POL,Argentina,ARG,Ignore,107959
Poland,POL,Armenia,ARM,Ignore,27782
Poland,POL,Australia,AUS,Fuel fabrication,6341
Poland,POL,Australia,AUS,Ignore,55869
Poland,POL,Austria,AUT,Enrichment,5566
Poland,POL,Austria,AUT,Fuel fabrication,111266
Poland,POL,Austria,AUT,Ignore,2142320
Poland,POL,Austria,AUT,Power Plant,30514
Poland,POL,Azerbaijan,AZE,Power Plant,37138
Poland,POL,Bahrain,BHR,Enrichment,1
Poland,POL,Bahrain,BHR,Ignore,25146
Poland,POL,Bangladesh,BGD,Ignore,296473
Poland,POL,Belarus,BLR,Enrichment,143381
Poland,POL,Belarus,BLR,Fuel fabrication,49446
Poland,POL,Belarus,BLR,Ignore,4818825
Poland,POL,Belarus,BLR,Power Plant,3651
Poland,POL,Belgium,BEL,Enrichment,576209
Poland,POL,Belgium,BEL,Fuel fabrication,934
Poland,POL,Belgium,BEL,Ignore,2553304
Poland,POL,Bosnia Herzegovina,BIH,Fuel fabrication,641
Poland,POL,Bosnia Herzegovina,BIH,Ignore,11527
Poland,POL,Brazil,BRA,Ignore,1477320
Poland,POL,Brazil,BRA,Power Plant,52254
Poland,POL,Brunei Darussalam,BRN,Ignore,1218
Poland,POL,Bulgaria,BGR,Fuel fabrication,5645
Poland,POL,Bulgaria,BGR,Ignore,1473428
Poland,POL,Bulgaria,BGR,Power Plant,12719
Poland,POL,Cameroon,CMR,Ignore,13873
Poland,POL,Canada,CAN,Fuel fabrication,3280
Poland,POL,Canada,CAN,Ignore,83386
Poland,POL,China,CHN,Fuel fabrication,4073
Poland,POL,China,CHN,Ignore,19137646
Poland,POL,China,CHN,Power Plant,45566
Poland,POL,Colombia,COL,Ignore,2744180
Poland,POL,Cote d'Ivoire,CIV,Ignore,10957
Poland,POL,Croatia,HRV,Enrichment,151
Poland,POL,Croatia,HRV,Fuel fabrication,55870
Poland,POL,Croatia,HRV,Ignore,164801
Poland,POL,Croatia,HRV,Power Plant,32196
Poland,POL,Cuba,CUB,Ignore,16729
Poland,POL,Cyprus,CYP,Enrichment,17985
Poland,POL,Cyprus,CYP,Ignore,3702
Poland,POL,Czech Rep.,CZE,Enrichment,324864
Poland,POL,Czech Rep.,CZE,Fuel fabrication,823483
Poland,POL,Czech Rep.,CZE,Ignore,5366327
Poland,POL,Czech Rep.,CZE,Power Plant,137325
Poland,POL,Denmark,DNK,Fuel fabrication,7
Poland,POL,Denmark,DNK,Ignore,19498
Poland,POL,Denmark,DNK,Power Plant,738
Poland,POL,Ecuador,ECU,Enrichment,821
Poland,POL,Ecuador,ECU,Ignore,1218
Poland,POL,Egypt,EGY,Enrichment,58558
Poland,POL,Egypt,EGY,Fuel fabrication,59152
Poland,POL,Egypt,EGY,Ignore,250336
Poland,POL,Egypt,EGY,Mining,10761
Poland,POL,El Salvador,SLV,Ignore,46
Poland,POL,Estonia,EST,Enrichment,2148
Poland,POL,Estonia,EST,Fuel fabrication,18713
Poland,POL,Estonia,EST,Ignore,117800
Poland,POL,Finland,FIN,Enrichment,28280
Poland,POL,Finland,FIN,Ignore,152220
Poland,POL,Finland,FIN,Power Plant,55
Poland,POL,France,FRA,Enrichment,45144
Poland,POL,France,FRA,Fuel fabrication,67017
Poland,POL,France,FRA,Ignore,1150115
Poland,POL,France,FRA,Power Plant,120365
Poland,POL,French Polynesia,PYF,Enrichment,809
Poland,POL,Gabon,GAB,Ignore,4570
Poland,POL,Georgia,GEO,Ignore,39381
Poland,POL,Germany,DEU,Enrichment,414681
Poland,POL,Germany,DEU,Fuel fabrication,733062
Poland,POL,Germany,DEU,Ignore,17267490
Poland,POL,Germany,DEU,Mining,928
Poland,POL,Germany,DEU,Power Plant,3004305
Poland,POL,Ghana,GHA,Fuel fabrication,16
Poland,POL,Greece,GRC,Enrichment,58
Poland,POL,Greece,GRC,Fuel fabrication,7112
Poland,POL,Greece,GRC,Ignore,2173173
Poland,POL,Hong Kong,HKG,Ignore,319864
Poland,POL,Hungary,HUN,Enrichment,2018
Poland,POL,Hungary,HUN,Fuel fabrication,516444
Poland,POL,Hungary,HUN,Ignore,2244058
Poland,POL,Hungary,HUN,Power Plant,258396
Poland,POL,Iceland,ISL,Enrichment,7703
Poland,POL,Iceland,ISL,Ignore,1020
Poland,POL,India,IND,Fuel fabrication,2953
Poland,POL,India,IND,Ignore,191734
Poland,POL,Indonesia,IDN,Enrichment,107
Poland,POL,Indonesia,IDN,Fuel fabrication,2277
Poland,POL,Indonesia,IDN,Ignore,2526238
Poland,POL,Iran,IRN,Ignore,1260640
Poland,POL,Iran,IRN,Power Plant,3462
Poland,POL,Iraq,IRQ,Fuel fabrication,61369
Poland,POL,Iraq,IRQ,Ignore,317737
Poland,POL,Ireland,IRL,Enrichment,5611
Poland,POL,Ireland,IRL,Ignore,446
Poland,POL,Israel,ISR,Fuel fabrication,1943
Poland,POL,Israel,ISR,Ignore,210900
Poland,POL,Italy,ITA,Enrichment,5079
Poland,POL,Italy,ITA,Fuel fabrication,29268
Poland,POL,Italy,ITA,Ignore,51588
Poland,POL,Italy,ITA,Power Plant,207543
Poland,POL,Japan,JPN,Ignore,2404442
Poland,POL,Japan,JPN,Power Plant,19961
Poland,POL,Jordan,JOR,Ignore,45482
Poland,POL,Kuwait,KWT,Ignore,56070
Poland,POL,Kyrgyzstan,KGZ,Ignore,9267
Poland,POL,Latvia,LVA,Enrichment,17102
Poland,POL,Latvia,LVA,Fuel fabrication,5255
Poland,POL,Lebanon,LBN,Ignore,363229
Poland,POL,Lithuania,LTU,Enrichment,2763
Poland,POL,Lithuania,LTU,Fuel fabrication,7948
Poland,POL,Lithuania,LTU,Ignore,827935
Poland,POL,Lithuania,LTU,Power Plant,15156
Poland,POL,Luxembourg,LUX,Enrichment,295
Poland,POL,Luxembourg,LUX,Ignore,5419
Poland,POL,Malaysia,MYS,Ignore,151150
Poland,POL,Malaysia,MYS,Mining,53833
Poland,POL,Malta,MLT,Enrichment,214
Poland,POL,Malta,MLT,Ignore,83798
Poland,POL,Mexico,MEX,Fuel fabrication,3123
Poland,POL,Mexico,MEX,Ignore,1072761
Poland,POL,Montenegro,MNE,Ignore,2428
Poland,POL,Morocco,MAR,Ignore,444936
Poland,POL,Myanmar,MMR,Enrichment,3686
Poland,POL,Myanmar,MMR,Ignore,4000
Poland,POL,Namibia,NAM,Ignore,58681
Poland,POL,Netherlands,NLD,Enrichment,72174
Poland,POL,Netherlands,NLD,Fuel fabrication,35783
Poland,POL,Netherlands,NLD,Ignore,491970
Poland,POL,Netherlands,NLD,Mining,4061
Poland,POL,Netherlands,NLD,Power Plant,108897
Poland,POL,New Zealand,NZL,Ignore,153372
Poland,POL,Norway,NOR,Ignore,104347
Poland,POL,Norway,NOR,Mining,5767
Poland,POL,Norway,NOR,Power Plant,778
Poland,POL,Oman,OMN,Ignore,79560
Poland,POL,Pakistan,PAK,Ignore,817460
Poland,POL,Peru,PER,Ignore,10
Poland,POL,Philippines,PHL,Ignore,2176844
Poland,POL,Portugal,PRT,Ignore,57306
Poland,POL,Qatar,QAT,Ignore,567573
Poland,POL,Rep. of Korea,KOR,Ignore,6020938
Poland,POL,Rep. of Moldova,MDA,Ignore,81167
Poland,POL,Romania,ROM,Enrichment,167404
Poland,POL,Romania,ROM,Fuel fabrication,17736
Poland,POL,Romania,ROM,Ignore,93205
Poland,POL,Russian Federation,RUS,Fuel fabrication,145720
Poland,POL,Russian Federation,RUS,Ignore,1002662
Poland,POL,Russian Federation,RUS,Power Plant,185820
Poland,POL,Saudi Arabia,SAU,Enrichment,184
Poland,POL,Saudi Arabia,SAU,Ignore,3256520
Poland,POL,Serbia,SRB,Enrichment,785
Poland,POL,Serbia,SRB,Fuel fabrication,3550
Poland,POL,Serbia,SRB,Ignore,398674
Poland,POL,Singapore,SGP,Ignore,452749
Poland,POL,Slovakia,SVK,Enrichment,544703
Poland,POL,Slovakia,SVK,Fuel fabrication,417213
Poland,POL,Slovakia,SVK,Ignore,774650
Poland,POL,Slovakia,SVK,Mining,5710
Poland,POL,Slovakia,SVK,Power Plant,12238
Poland,POL,Slovenia,SVN,Fuel fabrication,174183
Poland,POL,Slovenia,SVN,Ignore,672285
Poland,POL,South Africa,ZAF,Ignore,852641
Poland,POL,South Africa,ZAF,Power Plant,1
Poland,POL,Spain,ESP,Enrichment,151454
Poland,POL,Spain,ESP,Fuel fabrication,1550
Poland,POL,Spain,ESP,Ignore,15055
Poland,POL,Spain,ESP,Power Plant,814909
Poland,POL,Sudan,SDN,Ignore,73530
Poland,POL,Sweden,SWE,Enrichment,9765
Poland,POL,Sweden,SWE,Fuel fabrication,1203
Poland,POL,Sweden,SWE,Ignore,84935
Poland,POL,Sweden,SWE,Power Plant,1002086
Poland,POL,Switzerland,CHE,Enrichment,363
Poland,POL,Switzerland,CHE,Fuel fabrication,28283
Poland,POL,Switzerland,CHE,Ignore,4451557
Poland,POL,TFYR of Macedonia,MKD,Ignore,337818
Poland,POL,"Taiwan, China",TWN,Ignore,411240
Poland,POL,Tajikistan,TJK,Power Plant,29913
Poland,POL,Thailand,THA,Fuel fabrication,3988
Poland,POL,Thailand,THA,Ignore,1277207
Poland,POL,Togo,TGO,Ignore,20849
Poland,POL,Tunisia,TUN,Ignore,977872
Poland,POL,Turkey,TUR,Fuel fabrication,67383
Poland,POL,Turkey,TUR,Ignore,2804989
Poland,POL,USA,USA,Fuel fabrication,310448
Poland,POL,USA,USA,Ignore,2913973
Poland,POL,USA,USA,Mining,26134
Poland,POL,USA,USA,Power Plant,118696
Poland,POL,Ukraine,UKR,Enrichment,263
Poland,POL,Ukraine,UKR,Fuel fabrication,126759
Poland,POL,Ukraine,UKR,Ignore,3725882
Poland,POL,Ukraine,UKR,Power Plant,647305
Poland,POL,United Arab Emirates,ARE,Ignore,727989
Poland,POL,United Arab Emirates,ARE,Power Plant,254778
Poland,POL,United Kingdom,GBR,Enrichment,23970
Poland,POL,United Kingdom,GBR,Fuel fabrication,7333
Poland,POL,United Kingdom,GBR,Ignore,2449700
Poland,POL,United Kingdom,GBR,Power Plant,8533170
Poland,POL,United Rep. of Tanzania,TZA,Ignore,12
Poland,POL,Viet Nam,VNM,Ignore,2702294
Portugal,PRT,Angola,AGO,Enrichment,5655
Portugal,PRT,Angola,AGO,Fuel fabrication,1925
Portugal,PRT,Angola,AGO,Ignore,189213
Portugal,PRT,Angola,AGO,Mining,10491
Portugal,PRT,Angola,AGO,Power Plant,220714
Portugal,PRT,Australia,AUS,Ignore,1822
Portugal,PRT,Belarus,BLR,Ignore,1700
Portugal,PRT,Belgium,BEL,Enrichment,158
Portugal,PRT,Belgium,BEL,Fuel fabrication,1822862
Portugal,PRT,Belgium,BEL,Power Plant,1443939
Portugal,PRT,Brazil,BRA,Ignore,18278
Portugal,PRT,Brazil,BRA,Power Plant,2808
Portugal,PRT,Brunei Darussalam,BRN,Ignore,1827
Portugal,PRT,Cameroon,CMR,Ignore,427
Portugal,PRT,Cape Verde,CPV,Enrichment,125
Portugal,PRT,Cape Verde,CPV,Fuel fabrication,2838
Portugal,PRT,Cape Verde,CPV,Power Plant,835
Portugal,PRT,Chile,CHL,Ignore,55
Portugal,PRT,Chile,CHL,Power Plant,40862
Portugal,PRT,China,CHN,Ignore,16460
Portugal,PRT,Colombia,COL,Ignore,3397
Portugal,PRT,Cote d'Ivoire,CIV,Ignore,45
Portugal,PRT,Croatia,HRV,Power Plant,16767
Portugal,PRT,Cyprus,CYP,Enrichment,4790
Portugal,PRT,Dem. Rep. of the Congo,COD,Enrichment,11737
Portugal,PRT,Denmark,DNK,Ignore,5101
Portugal,PRT,Ecuador,ECU,Ignore,8739
Portugal,PRT,France,FRA,Enrichment,25148
Portugal,PRT,France,FRA,Fuel fabrication,268506
Portugal,PRT,France,FRA,Ignore,11892
Portugal,PRT,France,FRA,Mining,675
Portugal,PRT,France,FRA,Power Plant,6156
Portugal,PRT,Gambia,GMB,Fuel fabrication,4879
Portugal,PRT,Germany,DEU,Fuel fabrication,8508
Portugal,PRT,Germany,DEU,Ignore,404188
Portugal,PRT,Germany,DEU,Power Plant,443
Portugal,PRT,Ghana,GHA,Power Plant,41
Portugal,PRT,Iceland,ISL,Enrichment,415
Portugal,PRT,Iceland,ISL,Fuel fabrication,150
Portugal,PRT,Iran,IRN,Ignore,65087
Portugal,PRT,Ireland,IRL,Enrichment,12961
Portugal,PRT,Ireland,IRL,Fuel fabrication,28392
Portugal,PRT,Israel,ISR,Ignore,19160
Portugal,PRT,Italy,ITA,Ignore,21778
Portugal,PRT,Italy,ITA,Power Plant,34844
Portugal,PRT,Japan,JPN,Ignore,218217
Portugal,PRT,Jordan,JOR,Ignore,24
Portugal,PRT,Lithuania,LTU,Fuel fabrication,43
Portugal,PRT,Mexico,MEX,Ignore,5752
Portugal,PRT,Mexico,MEX,Power Plant,4432
Portugal,PRT,Morocco,MAR,Enrichment,1
Portugal,PRT,Morocco,MAR,Ignore,33
Portugal,PRT,Mozambique,MOZ,Enrichment,75156
Portugal,PRT,Mozambique,MOZ,Fuel fabrication,702
Portugal,PRT,Mozambique,MOZ,Ignore,24859
Portugal,PRT,Netherlands,NLD,Enrichment,56740
Portugal,PRT,Netherlands,NLD,Fuel fabrication,4570
Portugal,PRT,Netherlands,NLD,Ignore,88294
Portugal,PRT,Netherlands,NLD,Mining,1815
Portugal,PRT,Netherlands,NLD,Power Plant,20664
Portugal,PRT,Norway,NOR,Fuel fabrication,142
Portugal,PRT,Norway,NOR,Ignore,1787
Portugal,PRT,Romania,ROM,Ignore,277
Portugal,PRT,Russian Federation,RUS,Ignore,94094
Portugal,PRT,Serbia,SRB,Ignore,383
Portugal,PRT,Singapore,SGP,Fuel fabrication,432
Portugal,PRT,South Africa,ZAF,Enrichment,1476
Portugal,PRT,South Africa,ZAF,Fuel fabrication,43
Portugal,PRT,Spain,ESP,Enrichment,3220607
Portugal,PRT,Spain,ESP,Fuel fabrication,64167
Portugal,PRT,Spain,ESP,Ignore,376530
Portugal,PRT,Spain,ESP,Mining,17792
Portugal,PRT,Spain,ESP,Power Plant,203394
Portugal,PRT,Sudan,SDN,Power Plant,1385
Portugal,PRT,Switzerland,CHE,Enrichment,1407
Portugal,PRT,Switzerland,CHE,Fuel fabrication,6173
Portugal,PRT,Switzerland,CHE,Ignore,36877
Portugal,PRT,Switzerland,CHE,Mining,6
Portugal,PRT,Switzerland,CHE,Power Plant,14800
Portugal,PRT,Thailand,THA,Ignore,2289
Portugal,PRT,Tunisia,TUN,Fuel fabrication,53
Portugal,PRT,Tunisia,TUN,Ignore,3799
Portugal,PRT,Turkey,TUR,Ignore,1864
Portugal,PRT,USA,USA,Enrichment,2431
Portugal,PRT,USA,USA,Ignore,23454
Portugal,PRT,United Arab Emirates,ARE,Ignore,15363
Portugal,PRT,United Kingdom,GBR,Enrichment,16494
Portugal,PRT,United Kingdom,GBR,Fuel fabrication,18
Portugal,PRT,United Kingdom,GBR,Ignore,16163
Portugal,PRT,United Kingdom,GBR,Power Plant,33638
Portugal,PRT,Viet Nam,VNM,Ignore,16557
Qatar,QAT,Czech Rep.,CZE,Ignore,3831
Qatar,QAT,Hungary,HUN,Ignore,500
Qatar,QAT,Italy,ITA,Fuel fabrication,10250
Qatar,QAT,Malaysia,MYS,Ignore,2144
Qatar,QAT,Netherlands,NLD,Fuel fabrication,10664
Qatar,QAT,Netherlands,NLD,Ignore,4426
Qatar,QAT,Oman,OMN,Enrichment,4264
Qatar,QAT,Oman,OMN,Fuel fabrication,140759
Qatar,QAT,Oman,OMN,Ignore,755289
Qatar,QAT,Oman,OMN,Mining,10213
Qatar,QAT,Oman,OMN,Power Plant,35334
Qatar,QAT,Rep. of Korea,KOR,Power Plant,52405
Qatar,QAT,Romania,ROM,Ignore,9048
Qatar,QAT,South Africa,ZAF,Ignore,2652
Qatar,QAT,Turkey,TUR,Ignore,11858
Qatar,QAT,United Kingdom,GBR,Ignore,10060
Rep. of Korea,KOR,Algeria,DZA,Ignore,44767
Rep. of Korea,KOR,Angola,AGO,Power Plant,342
Rep. of Korea,KOR,Argentina,ARG,Ignore,6146
Rep. of Korea,KOR,Australia,AUS,Fuel fabrication,2488
Rep. of Korea,KOR,Australia,AUS,Ignore,27630
Rep. of Korea,KOR,Australia,AUS,Power Plant,12452
Rep. of Korea,KOR,Austria,AUT,Ignore,27794
Rep. of Korea,KOR,Bahrain,BHR,Ignore,129916
Rep. of Korea,KOR,Belarus,BLR,Fuel fabrication,6600
Rep. of Korea,KOR,Belarus,BLR,Ignore,3702
Rep. of Korea,KOR,Belgium,BEL,Enrichment,133839
Rep. of Korea,KOR,Belgium,BEL,Fuel fabrication,167099
Rep. of Korea,KOR,Belgium,BEL,Ignore,2301
Rep. of Korea,KOR,Belgium,BEL,Power Plant,6759740
Rep. of Korea,KOR,Bolivia,BOL,Ignore,147
Rep. of Korea,KOR,Bosnia Herzegovina,BIH,Fuel fabrication,1791
Rep. of Korea,KOR,Bosnia Herzegovina,BIH,Ignore,1336
Rep. of Korea,KOR,Brazil,BRA,Fuel fabrication,8186022
Rep. of Korea,KOR,Brazil,BRA,Ignore,33213
Rep. of Korea,KOR,Brazil,BRA,Power Plant,5866278
Rep. of Korea,KOR,Bulgaria,BGR,Fuel fabrication,34618
Rep. of Korea,KOR,Bulgaria,BGR,Ignore,22906
Rep. of Korea,KOR,Cambodia,KHM,Power Plant,1830
Rep. of Korea,KOR,Canada,CAN,Fuel fabrication,416375
Rep. of Korea,KOR,Canada,CAN,Ignore,81761
Rep. of Korea,KOR,Canada,CAN,Mining,6468918
Rep. of Korea,KOR,Canada,CAN,Power Plant,6829321
Rep. of Korea,KOR,Chile,CHL,Fuel fabrication,3787
Rep. of Korea,KOR,Chile,CHL,Ignore,108
Rep. of Korea,KOR,Chile,CHL,Power Plant,432
Rep. of Korea,KOR,China,CHN,Fuel fabrication,191793
Rep. of Korea,KOR,China,CHN,Ignore,40593742
Rep. of Korea,KOR,China,CHN,Power Plant,10035834
Rep. of Korea,KOR,Colombia,COL,Ignore,1331
Rep. of Korea,KOR,Cote d'Ivoire,CIV,Ignore,165
Rep. of Korea,KOR,Czech Rep.,CZE,Enrichment,95
Rep. of Korea,KOR,Czech Rep.,CZE,Fuel fabrication,450
Rep. of Korea,KOR,Czech Rep.,CZE,Ignore,706276
Rep. of Korea,KOR,Denmark,DNK,Fuel fabrication,289
Rep. of Korea,KOR,Denmark,DNK,Ignore,186104
Rep. of Korea,KOR,Denmark,DNK,Power Plant,525
Rep. of Korea,KOR,Dominican Rep.,DOM,Enrichment,7956
Rep. of Korea,KOR,Ecuador,ECU,Ignore,4394
Rep. of Korea,KOR,Egypt,EGY,Enrichment,4125
Rep. of Korea,KOR,Egypt,EGY,Ignore,396669
Rep. of Korea,KOR,Egypt,EGY,Power Plant,900
Rep. of Korea,KOR,Estonia,EST,Fuel fabrication,163
Rep. of Korea,KOR,Ethiopia,ETH,Fuel fabrication,8635
Rep. of Korea,KOR,Finland,FIN,Ignore,1806
Rep. of Korea,KOR,Finland,FIN,Power Plant,50
Rep. of Korea,KOR,France,FRA,Enrichment,1872592
Rep. of Korea,KOR,France,FRA,Fuel fabrication,177
Rep. of Korea,KOR,France,FRA,Ignore,1293873
Rep. of Korea,KOR,France,FRA,Power Plant,364
Rep. of Korea,KOR,Germany,DEU,Enrichment,3149
Rep. of Korea,KOR,Germany,DEU,Fuel fabrication,1574596
Rep. of Korea,KOR,Germany,DEU,Ignore,443422
Rep. of Korea,KOR,Germany,DEU,Power Plant,132175
Rep. of Korea,KOR,Honduras,HND,Power Plant,856
Rep. of Korea,KOR,Hong Kong,HKG,Enrichment,47309
Rep. of Korea,KOR,Hong Kong,HKG,Fuel fabrication,2760
Rep. of Korea,KOR,Hong Kong,HKG,Ignore,1180673
Rep. of Korea,KOR,Hong Kong,HKG,Power Plant,23222
Rep. of Korea,KOR,Hungary,HUN,Fuel fabrication,2623
Rep. of Korea,KOR,Hungary,HUN,Ignore,196217
Rep. of Korea,KOR,Iceland,ISL,Enrichment,3362
Rep. of Korea,KOR,India,IND,Fuel fabrication,235726
Rep. of Korea,KOR,India,IND,Ignore,872958
Rep. of Korea,KOR,India,IND,Power Plant,165057
Rep. of Korea,KOR,Indonesia,IDN,Enrichment,667493
Rep. of Korea,KOR,Indonesia,IDN,Fuel fabrication,43675
Rep. of Korea,KOR,Indonesia,IDN,Ignore,3892073
Rep. of Korea,KOR,Indonesia,IDN,Power Plant,431676
Rep. of Korea,KOR,Iran,IRN,Fuel fabrication,8500
Rep. of Korea,KOR,Iran,IRN,Ignore,934919
Rep. of Korea,KOR,Iraq,IRQ,Fuel fabrication,444
Rep. of Korea,KOR,Ireland,IRL,Ignore,683
Rep. of Korea,KOR,Israel,ISR,Fuel fabrication,323491
Rep. of Korea,KOR,Israel,ISR,Ignore,61444
Rep. of Korea,KOR,Israel,ISR,Power Plant,8858
Rep. of Korea,KOR,Italy,ITA,Enrichment,12399
Rep. of Korea,KOR,Italy,ITA,Fuel fabrication,4017592
Rep. of Korea,KOR,Italy,ITA,Ignore,213103
Rep. of Korea,KOR,Japan,JPN,Enrichment,39748
Rep. of Korea,KOR,Japan,JPN,Fuel fabrication,379533
Rep. of Korea,KOR,Japan,JPN,Ignore,24477164
Rep. of Korea,KOR,Japan,JPN,Mining,65816
Rep. of Korea,KOR,Japan,JPN,Power Plant,5720002
Rep. of Korea,KOR,Kenya,KEN,Power Plant,247
Rep. of Korea,KOR,Kuwait,KWT,Ignore,15218
Rep. of Korea,KOR,Lao People's Dem. Rep.,LAO,Ignore,5770
Rep. of Korea,KOR,Lebanon,LBN,Fuel fabrication,18905
Rep. of Korea,KOR,Lebanon,LBN,Ignore,22500
Rep. of Korea,KOR,Lithuania,LTU,Fuel fabrication,261
Rep. of Korea,KOR,Luxembourg,LUX,Ignore,302
Rep. of Korea,KOR,Malaysia,MYS,Fuel fabrication,22320
Rep. of Korea,KOR,Malaysia,MYS,Ignore,2729423
Rep. of Korea,KOR,Malaysia,MYS,Mining,261982
Rep. of Korea,KOR,Malaysia,MYS,Power Plant,52277
Rep. of Korea,KOR,Mexico,MEX,Enrichment,170
Rep. of Korea,KOR,Mexico,MEX,Fuel fabrication,13259
Rep. of Korea,KOR,Mexico,MEX,Ignore,1448748
Rep. of Korea,KOR,Mongolia,MNG,Ignore,281745
Rep. of Korea,KOR,Morocco,MAR,Fuel fabrication,25133
Rep. of Korea,KOR,Morocco,MAR,Ignore,936647
Rep. of Korea,KOR,Myanmar,MMR,Ignore,10472
Rep. of Korea,KOR,Netherlands,NLD,Fuel fabrication,107401
Rep. of Korea,KOR,Netherlands,NLD,Ignore,46859
Rep. of Korea,KOR,Netherlands,NLD,Power Plant,12915
Rep. of Korea,KOR,Nicaragua,NIC,Enrichment,399
Rep. of Korea,KOR,Nicaragua,NIC,Fuel fabrication,909
Rep. of Korea,KOR,Nigeria,NGA,Enrichment,203475
Rep. of Korea,KOR,Nigeria,NGA,Fuel fabrication,27472
Rep. of Korea,KOR,Nigeria,NGA,Ignore,55988
Rep. of Korea,KOR,Norway,NOR,Fuel fabrication,691
Rep. of Korea,KOR,Occ. Palestinian Terr.,PSE,Fuel fabrication,2757
Rep. of Korea,KOR,Oman,OMN,Ignore,8975
Rep. of Korea,KOR,Pakistan,PAK,Fuel fabrication,29779
Rep. of Korea,KOR,Pakistan,PAK,Ignore,145998
Rep. of Korea,KOR,Palau,PLW,Enrichment,80
Rep. of Korea,KOR,Paraguay,PRY,Ignore,1285
Rep. of Korea,KOR,Peru,PER,Enrichment,496
Rep. of Korea,KOR,Peru,PER,Fuel fabrication,288490
Rep. of Korea,KOR,Philippines,PHL,Enrichment,46777
Rep. of Korea,KOR,Philippines,PHL,Fuel fabrication,3230
Rep. of Korea,KOR,Philippines,PHL,Ignore,1090553
Rep. of Korea,KOR,Philippines,PHL,Mining,84
Rep. of Korea,KOR,Philippines,PHL,Power Plant,59979449
Rep. of Korea,KOR,Poland,POL,Fuel fabrication,2200
Rep. of Korea,KOR,Poland,POL,Ignore,397203
Rep. of Korea,KOR,Portugal,PRT,Fuel fabrication,9548
Rep. of Korea,KOR,Portugal,PRT,Ignore,2349
Rep. of Korea,KOR,Qatar,QAT,Fuel fabrication,36552
Rep. of Korea,KOR,Romania,ROM,Ignore,215
Rep. of Korea,KOR,Russian Federation,RUS,Enrichment,5300
Rep. of Korea,KOR,Russian Federation,RUS,Fuel fabrication,17624
Rep. of Korea,KOR,Russian Federation,RUS,Ignore,111636
Rep. of Korea,KOR,Russian Federation,RUS,Power Plant,92863
Rep. of Korea,KOR,Saudi Arabia,SAU,Fuel fabrication,10230
Rep. of Korea,KOR,Saudi Arabia,SAU,Ignore,44589
Rep. of Korea,KOR,Singapore,SGP,Fuel fabrication,22538
Rep. of Korea,KOR,Singapore,SGP,Ignore,3247528
Rep. of Korea,KOR,Singapore,SGP,Power Plant,5801
Rep. of Korea,KOR,Slovakia,SVK,Ignore,557
Rep. of Korea,KOR,Slovakia,SVK,Mining,58
Rep. of Korea,KOR,Slovenia,SVN,Ignore,81934
Rep. of Korea,KOR,South Africa,ZAF,Enrichment,89
Rep. of Korea,KOR,South Africa,ZAF,Ignore,201
Rep. of Korea,KOR,South Africa,ZAF,Power Plant,11
Rep. of Korea,KOR,Spain,ESP,Fuel fabrication,4039
Rep. of Korea,KOR,Spain,ESP,Ignore,81869
Rep. of Korea,KOR,Sri Lanka,LKA,Fuel fabrication,16
Rep. of Korea,KOR,Sri Lanka,LKA,Ignore,1614
Rep. of Korea,KOR,Sudan,SDN,Power Plant,3
Rep. of Korea,KOR,Sweden,SWE,Enrichment,1086
Rep. of Korea,KOR,Sweden,SWE,Fuel fabrication,90687
Rep. of Korea,KOR,Sweden,SWE,Ignore,600
Rep. of Korea,KOR,Switzerland,CHE,Enrichment,4608
Rep. of Korea,KOR,Switzerland,CHE,Fuel fabrication,5242
Rep. of Korea,KOR,Switzerland,CHE,Ignore,122153
Rep. of Korea,KOR,"Taiwan, China",TWN,Fuel fabrication,116887
Rep. of Korea,KOR,"Taiwan, China",TWN,Ignore,10918393
Rep. of Korea,KOR,"Taiwan, China",TWN,Power Plant,1304863
Rep. of Korea,KOR,Thailand,THA,Enrichment,1037177
Rep. of Korea,KOR,Thailand,THA,Fuel fabrication,158753
Rep. of Korea,KOR,Thailand,THA,Ignore,880379
Rep. of Korea,KOR,Thailand,THA,Power Plant,9527
Rep. of Korea,KOR,Turkey,TUR,Fuel fabrication,140353
Rep. of Korea,KOR,Turkey,TUR,Ignore,1876601
Rep. of Korea,KOR,Turkey,TUR,Power Plant,70095
Rep. of Korea,KOR,Turkmenistan,TKM,Ignore,1680
